CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,AgeGroup,IncomeCategory,FamilySize
202720,0,36,"Self Enquiry",1,29,Salaried,Female,4,3,Standard,4,Married,2,0,5,1,2,"Senior Manager",30674,Middle-aged,Medium,6
202721,0,39,"Self Enquiry",3,14,"Small Business",Female,3,3,Deluxe,5,Married,3,1,3,0,1,Manager,24283,Middle-aged,Medium,4
202722,0,27,"Company Invited",1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,0,2,Manager,25075,Young,Medium,5
202725,0,43,"Self Enquiry",3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,3,1,1,Manager,23585,Middle-aged,Medium,4
202726,0,30,"Company Invited",3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,2,0,1,Manager,23232,Middle-aged,Medium,4
202727,0,56,"Self Enquiry",1,27,"Large Business",Male,3,4,Deluxe,3,Divorced,5,1,2,1,2,Manager,24093,Senior,Medium,5
202728,0,27,"Company Invited",1,18,"Small Business",Male,3,4,Deluxe,5,Divorced,3,1,3,1,2,Manager,23419,Young,Medium,5
202729,0,38,"Self Enquiry",1,7,Salaried,Female,3,4,Basic,3,Single,3,0,2,1,2,Executive,20793,Middle-aged,Medium,5
202730,1,45,"Company Invited",1,31,Salaried,Male,3,4,Basic,3,Married,5,1,5,0,2,Executive,21839,Middle-aged,Medium,5
202731,0,39,"Self Enquiry",1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,1,Manager,24423,Middle-aged,Medium,4
202732,1,27,"Self Enquiry",1,23,"Small Business",Male,3,4,Basic,4,Married,4,1,2,1,2,Executive,21051,Young,Medium,5
202733,0,29,"Self Enquiry",1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,0,2,Executive,21988,Young,Medium,6
202735,0,37,"Self Enquiry",1,10,"Large Business",Male,2,4,Deluxe,4,Unmarried,6,0,2,1,1,Manager,23163,Middle-aged,Medium,3
202736,0,32,"Company Invited",3,12,"Small Business",Female,3,4,Basic,4,Married,3,0,3,0,2,Executive,21467,Middle-aged,Medium,5
202737,1,27,"Self Enquiry",3,11,"Small Business",Male,3,5,Deluxe,3,Unmarried,3,1,2,1,2,Manager,24506,Young,Medium,5
202738,0,38,"Company Invited",1,16,"Small Business",Male,3,4,Basic,3,Divorced,3,1,2,0,1,Executive,21004,Middle-aged,Medium,4
202739,0,43,"Company Invited",3,33,"Small Business",Female,4,4,"Super Deluxe",4,Divorced,7,0,3,1,3,AVP,32203,Middle-aged,Medium,7
202740,1,19,"Self Enquiry",1,10,Salaried,Male,3,4,Basic,3,Single,3,0,4,0,1,Executive,20098,Young,Medium,4
202741,0,36,"Self Enquiry",3,23,"Small Business",Male,4,4,Standard,4,Divorced,2,0,2,1,3,"Senior Manager",26698,Middle-aged,Medium,7
202742,0,37,"Company Invited",1,25,Salaried,Male,3,3,Basic,3,Divorced,6,0,5,0,1,Executive,22366,Middle-aged,Medium,4
202743,0,52,"Self Enquiry",1,9,"Small Business",Male,3,6,Deluxe,4,Married,7,0,2,0,1,Manager,24160,Senior,Medium,4
202746,0,29,"Self Enquiry",1,23,"Small Business",Male,4,3,Deluxe,5,Unmarried,2,0,5,0,3,Manager,24339,Young,Medium,7
202747,0,32,"Self Enquiry",3,14,"Large Business",Male,4,3,Deluxe,3,Divorced,6,0,2,1,1,Manager,25607,Middle-aged,Medium,5
202748,0,40,"Self Enquiry",1,7,"Small Business",Male,3,3,Standard,3,Married,2,0,3,1,1,"Senior Manager",28291,Middle-aged,Medium,4
202749,0,37,"Company Invited",1,31,Salaried,Female,3,4,Deluxe,4,Divorced,2,0,3,0,1,Manager,24352,Middle-aged,Medium,4
202750,0,33,"Self Enquiry",3,14,Salaried,Male,4,5,Deluxe,3,Divorced,3,0,3,1,3,Manager,24162,Middle-aged,Medium,7
202751,0,39,"Self Enquiry",1,32,Salaried,Female,3,5,Standard,4,Divorced,5,0,3,1,1,"Senior Manager",30739,Middle-aged,Medium,4
202752,0,59,"Company Invited",1,7,Salaried,Male,3,6,Deluxe,3,Married,4,1,2,1,2,Manager,24338,Senior,Medium,5
202753,0,32,"Self Enquiry",1,12,"Large Business",Male,3,4,Basic,3,Divorced,2,1,4,0,2,Executive,23499,Middle-aged,Medium,5
202754,0,32,"Self Enquiry",2,9,Salaried,Male,4,5,Deluxe,5,Divorced,5,0,3,0,2,Manager,25088,Middle-aged,Medium,6
202755,0,46,"Company Invited",1,14,Salaried,Male,4,4,Standard,5,Married,3,0,2,1,3,"Senior Manager",23888,Senior,Medium,7
202756,0,32,"Self Enquiry",1,9,Salaried,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21373,Middle-aged,Medium,5
202757,0,34,"Company Invited",1,12,Salaried,Female,4,4,Standard,4,Divorced,8,0,3,1,3,"Senior Manager",30556,Middle-aged,Medium,7
202759,0,44,"Company Invited",1,17,Salaried,Female,3,4,Basic,3,Single,2,0,5,0,2,Executive,21133,Middle-aged,Medium,5
202760,0,50,"Self Enquiry",1,7,"Large Business",Female,3,5,"Super Deluxe",3,Single,2,1,3,1,1,AVP,32642,Senior,Medium,4
202761,1,53,"Self Enquiry",1,15,"Small Business",Male,3,5,Deluxe,4,Divorced,4,0,2,1,2,Manager,23619,Senior,Medium,5
202762,0,28,"Self Enquiry",1,12,Salaried,Female,3,4,Basic,4,Single,3,1,3,0,2,Executive,21156,Young,Medium,5
202763,0,33,"Self Enquiry",3,15,"Large Business",Female,4,5,Deluxe,4,Divorced,3,1,2,1,1,Manager,23906,Middle-aged,Medium,5
202764,0,28,"Self Enquiry",3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,1,4,1,3,Manager,23156,Young,Medium,7
202765,0,32,"Self Enquiry",3,14,"Small Business",Male,4,4,Deluxe,3,Married,6,0,2,0,1,Manager,26225,Middle-aged,Medium,5
202766,0,33,"Self Enquiry",1,9,"Small Business","Fe Male",4,3,Deluxe,3,Unmarried,2,0,3,1,3,Manager,23733,Middle-aged,Medium,7
202767,1,29,"Self Enquiry",1,9,"Small Business",Male,3,6,Basic,3,Divorced,7,1,3,1,1,Executive,22142,Young,Medium,4
202768,0,31,"Self Enquiry",1,35,"Small Business",Female,4,4,Deluxe,3,Divorced,3,0,3,0,3,Manager,24453,Middle-aged,Medium,7
202769,0,32,"Company Invited",1,14,Salaried,Female,3,5,Standard,3,Divorced,3,0,2,1,2,"Senior Manager",27621,Middle-aged,Medium,5
202771,1,40,"Self Enquiry",3,10,"Small Business",Female,3,4,Deluxe,3,Divorced,6,1,4,1,2,Manager,23916,Middle-aged,Medium,5
202772,0,34,"Company Invited",3,17,"Small Business",Male,3,5,Deluxe,3,Unmarried,5,0,3,1,2,Manager,23360,Middle-aged,Medium,5
202774,0,44,"Company Invited",1,17,Salaried,Female,3,5,Deluxe,3,Married,3,0,3,0,1,Manager,23935,Middle-aged,Medium,4
202775,0,28,"Company Invited",3,7,"Small Business",Male,4,4,Deluxe,4,Divorced,2,1,2,0,3,Manager,25027,Young,Medium,7
202776,0,55,"Company Invited",1,27,Salaried,"Fe Male",3,4,Deluxe,3,Unmarried,5,0,4,1,1,Manager,23547,Senior,Medium,4
202777,0,44,"Self Enquiry",1,14,Salaried,Female,3,4,Standard,5,Divorced,2,0,5,1,1,"Senior Manager",28663,Middle-aged,Medium,4
202778,0,46,"Self Enquiry",1,15,Salaried,Male,4,4,Deluxe,3,Divorced,2,0,3,1,1,Manager,22375,Senior,Medium,5
202779,0,41,"Self Enquiry",3,7,"Small Business",Male,3,6,Deluxe,3,Divorced,4,1,3,1,1,Manager,26135,Middle-aged,Medium,4
202780,1,30,"Self Enquiry",1,15,Salaried,Male,4,6,Basic,5,Divorced,3,1,3,1,2,Executive,20797,Middle-aged,Medium,6
202781,0,30,"Self Enquiry",1,16,Salaried,Male,2,5,Basic,3,Unmarried,2,0,2,1,1,Executive,22661,Middle-aged,Medium,3
202782,0,31,"Self Enquiry",3,12,"Small Business",Female,2,5,Deluxe,3,Married,3,0,2,0,1,Manager,24796,Middle-aged,Medium,3
202783,0,28,"Self Enquiry",3,15,"Small Business",Female,3,4,Deluxe,4,Divorced,3,0,2,0,1,Manager,24892,Young,Medium,4
202784,0,38,"Self Enquiry",1,12,"Small Business",Male,4,4,Deluxe,3,Married,2,0,3,0,1,Manager,25025,Middle-aged,Medium,5
202785,0,39,"Self Enquiry",1,22,Salaried,Male,4,5,Standard,3,Married,2,1,5,1,2,"Senior Manager",30188,Middle-aged,Medium,6
202786,0,32,"Self Enquiry",1,14,"Small Business","Fe Male",3,4,Standard,3,Unmarried,3,1,4,1,2,"Senior Manager",25821,Middle-aged,Medium,5
202787,0,30,"Self Enquiry",3,17,"Small Business",Female,3,5,Deluxe,4,Married,3,1,5,0,2,Manager,26946,Middle-aged,Medium,5
202788,0,36,"Self Enquiry",1,12,"Large Business",Male,4,4,Standard,4,Unmarried,2,0,3,0,1,"Senior Manager",26773,Middle-aged,Medium,5
202789,0,24,"Self Enquiry",1,33,Salaried,Male,3,4,Basic,3,Married,3,0,2,1,2,Executive,21582,Young,Medium,5
202790,0,42,"Self Enquiry",1,13,"Small Business",Male,4,5,Deluxe,4,Unmarried,8,1,3,1,1,Manager,24710,Middle-aged,Medium,5
202791,0,48,"Company Invited",3,11,"Small Business",Male,3,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,21654,Senior,Medium,5
202793,0,30,"Company Invited",3,9,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,2,1,2,Manager,23327,Middle-aged,Medium,6
202794,0,43,"Self Enquiry",2,9,"Large Business",Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,21374,Middle-aged,Medium,4
202795,0,33,"Self Enquiry",1,9,"Small Business",Female,4,4,Basic,4,Divorced,3,0,4,0,1,Executive,21048,Middle-aged,Medium,5
202796,0,49,"Self Enquiry",3,36,"Small Business",Female,4,4,Standard,3,Divorced,5,0,4,0,1,"Senior Manager",31182,Senior,Medium,5
202797,0,38,"Self Enquiry",1,13,"Small Business",Male,3,3,Deluxe,5,Married,6,1,3,1,2,Manager,24652,Middle-aged,Medium,5
202798,0,31,"Company Invited",3,32,"Large Business",Female,3,4,Deluxe,3,Divorced,2,1,3,1,1,Manager,23414,Middle-aged,Medium,4
202799,0,27,"Self Enquiry",3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,5,1,1,Manager,23974,Young,Medium,4
202800,0,43,"Self Enquiry",1,9,Salaried,Male,4,5,Deluxe,3,Unmarried,5,0,2,0,2,Manager,25459,Middle-aged,Medium,6
202801,1,22,"Company Invited",3,7,"Large Business",Female,3,5,Basic,4,Single,3,1,5,1,2,Executive,20852,Young,Medium,5
202802,0,37,"Company Invited",3,7,"Small Business","Fe Male",3,4,Deluxe,3,Unmarried,6,0,2,1,2,Manager,25331,Middle-aged,Medium,5
202803,0,37,"Company Invited",3,10,"Small Business",Male,3,5,Standard,3,Divorced,6,0,2,0,2,"Senior Manager",28377,Middle-aged,Medium,5
202804,0,58,"Self Enquiry",1,7,"Small Business",Male,3,4,Deluxe,3,Divorced,4,0,3,1,2,Manager,25433,Senior,Medium,5
202805,0,41,"Self Enquiry",1,17,Salaried,Female,3,3,Basic,3,Divorced,5,1,3,0,2,Executive,20891,Middle-aged,Medium,5
202806,0,22,"Company Invited",3,16,"Small Business",Male,3,4,Basic,3,Unmarried,3,0,4,0,1,Executive,21288,Young,Medium,4
202807,1,34,"Self Enquiry",3,12,"Small Business",Female,3,4,Basic,3,Unmarried,3,1,2,1,1,Executive,21529,Middle-aged,Medium,4
202808,0,38,"Self Enquiry",1,17,"Small Business",Female,4,4,Basic,5,Divorced,8,0,2,1,2,Executive,22130,Middle-aged,Medium,6
202809,0,47,"Company Invited",1,14,"Small Business",Female,2,4,Deluxe,3,Divorced,4,0,5,0,1,Manager,23936,Senior,Medium,3
202810,1,42,"Company Invited",3,11,"Small Business",Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,Middle-aged,Medium,4
202811,0,51,"Self Enquiry",1,17,"Large Business",Male,4,5,Standard,3,Single,8,0,5,0,3,"Senior Manager",29174,Senior,Medium,7
202812,1,41,"Self Enquiry",3,29,"Small Business",Male,4,5,Deluxe,3,Divorced,4,1,3,1,2,Manager,25058,Middle-aged,Medium,6
202813,0,32,"Self Enquiry",1,16,Salaried,Male,3,5,Basic,4,Unmarried,2,1,3,1,1,Executive,21335,Middle-aged,Medium,4
202814,1,22,"Self Enquiry",3,19,Salaried,Female,3,3,Basic,4,Unmarried,3,0,5,0,2,Executive,21394,Young,Medium,5
202815,0,30,"Self Enquiry",1,30,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,20879,Middle-aged,Medium,4
202816,0,36,"Self Enquiry",1,16,Salaried,Male,4,5,Deluxe,4,Unmarried,2,0,2,1,3,Manager,25218,Middle-aged,Medium,7
202817,0,28,"Self Enquiry",1,7,"Small Business",Male,3,4,Basic,4,Married,3,0,3,0,1,Executive,22494,Young,Medium,4
202818,0,29,"Self Enquiry",3,16,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23931,Young,Medium,5
202819,0,50,"Self Enquiry",1,14,Salaried,Male,3,5,Standard,3,Single,2,0,2,1,2,"Senior Manager",29643,Senior,Medium,5
202820,0,52,"Self Enquiry",3,21,Salaried,Female,3,4,Deluxe,3,Divorced,6,0,3,0,2,Manager,23614,Senior,Medium,5
202821,0,37,"Self Enquiry",1,9,Salaried,Female,4,4,Basic,3,Divorced,6,0,5,1,1,Executive,21221,Middle-aged,Medium,5
202822,1,35,"Company Invited",3,26,"Small Business",Male,4,3,Deluxe,3,Unmarried,2,1,2,1,3,Manager,23982,Middle-aged,Medium,7
202824,0,25,"Self Enquiry",3,17,"Small Business",Female,4,4,Deluxe,3,Married,3,1,2,0,3,Manager,22938,Young,Medium,7
202825,0,31,"Self Enquiry",3,9,"Large Business",Male,4,4,Basic,4,Divorced,3,0,3,1,3,Executive,21154,Middle-aged,Medium,7
202826,1,27,"Company Invited",1,10,"Large Business",Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,21780,Young,Medium,7
202827,0,23,"Self Enquiry",1,18,"Small Business",Female,3,4,Basic,4,Divorced,3,0,2,1,1,Executive,20922,Young,Medium,4
202828,0,37,"Self Enquiry",3,9,"Small Business",Male,4,5,Standard,3,Divorced,3,0,2,1,1,"Senior Manager",26274,Middle-aged,Medium,5
202829,1,31,"Company Invited",1,11,"Large Business",Male,3,4,Basic,3,Single,20,1,4,1,2,Executive,20963,Middle-aged,Medium,5
202830,0,38,"Self Enquiry",1,21,Salaried,Female,4,4,Basic,5,Married,3,0,4,1,1,Executive,21712,Middle-aged,Medium,5
202831,0,41,"Self Enquiry",3,9,"Small Business",Female,3,4,Deluxe,4,Married,2,0,2,0,2,Manager,24393,Middle-aged,Medium,5
202832,0,43,"Self Enquiry",1,7,Salaried,Female,4,4,Basic,5,Married,5,0,3,1,2,Executive,21254,Middle-aged,Medium,6
202833,0,38,"Self Enquiry",1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,4,1,5,0,2,Manager,22875,Middle-aged,Medium,5
202834,0,44,"Self Enquiry",1,19,Salaried,Male,3,5,"Super Deluxe",4,Married,3,0,3,0,2,AVP,33014,Middle-aged,Medium,5
202835,0,41,"Self Enquiry",1,9,"Small Business",Female,4,5,Deluxe,3,Divorced,8,0,5,1,1,Manager,22126,Middle-aged,Medium,5
202837,0,35,"Company Invited",3,11,"Small Business",Female,4,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,25216,Middle-aged,Medium,5
202838,0,32,"Self Enquiry",1,14,"Small Business",Female,3,4,Deluxe,5,Divorced,3,0,2,1,1,Manager,22984,Middle-aged,Medium,4
202839,0,44,"Company Invited",1,28,"Small Business",Male,4,4,Basic,3,Divorced,2,0,4,0,3,Executive,20936,Middle-aged,Medium,7
202840,0,44,"Self Enquiry",1,15,Salaried,Female,4,4,Deluxe,3,Married,6,1,2,0,1,Manager,23200,Middle-aged,Medium,5
202841,0,26,"Self Enquiry",3,11,Salaried,Female,3,5,Deluxe,3,Unmarried,3,1,2,0,2,Manager,23165,Young,Medium,5
202842,0,38,"Company Invited",1,32,"Small Business",Female,4,4,Deluxe,3,Divorced,5,1,3,1,2,Manager,23127,Middle-aged,Medium,6
202843,0,32,"Self Enquiry",1,7,Salaried,Male,4,5,Basic,5,Divorced,3,0,4,0,1,Executive,20896,Middle-aged,Medium,5
202845,0,57,"Company Invited",3,13,Salaried,Female,3,3,"Super Deluxe",5,Divorced,2,0,3,1,1,AVP,31890,Senior,Medium,4
202846,0,31,"Self Enquiry",3,19,"Large Business","Fe Male",3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,25255,Middle-aged,Medium,4
202847,0,42,"Self Enquiry",3,7,"Small Business",Male,3,3,Standard,5,Divorced,3,0,3,1,2,"Senior Manager",27070,Middle-aged,Medium,5
202848,0,29,"Self Enquiry",1,24,"Small Business",Male,4,4,Deluxe,5,Married,3,0,2,0,1,Manager,23236,Young,Medium,5
202849,1,26,"Self Enquiry",1,10,"Small Business",Male,4,4,Basic,5,Divorced,7,0,5,1,2,Executive,22709,Young,Medium,6
202850,0,53,"Self Enquiry",1,10,"Small Business",Male,3,5,Standard,3,Divorced,4,1,2,0,1,"Senior Manager",26647,Senior,Medium,4
202851,0,46,"Self Enquiry",1,17,Salaried,Male,4,4,Basic,3,Divorced,5,0,5,1,1,Executive,21332,Senior,Medium,5
202853,0,43,"Company Invited",1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,3,Manager,23234,Middle-aged,Medium,7
202854,0,31,"Self Enquiry",1,9,Salaried,"Fe Male",3,6,Deluxe,3,Unmarried,4,0,2,0,2,Manager,24769,Middle-aged,Medium,5
202855,0,61,"Self Enquiry",1,14,Salaried,Female,3,4,King,5,Divorced,7,0,5,0,1,VP,38244,Senior,Medium,4
202856,0,47,"Self Enquiry",1,25,"Small Business",Female,3,4,Deluxe,3,Married,4,0,5,0,1,Manager,23488,Senior,Medium,4
202857,0,43,"Company Invited",1,35,"Large Business",Female,3,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23201,Middle-aged,Medium,4
202858,1,25,"Self Enquiry",3,7,"Large Business",Female,4,4,Basic,4,Unmarried,3,1,4,1,3,Executive,21880,Young,Medium,7
202859,1,35,"Company Invited",3,13,"Small Business",Female,3,6,Basic,3,Married,2,0,4,1,2,Executive,21029,Middle-aged,Medium,5
202860,0,39,"Company Invited",1,9,Salaried,Male,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,20380,Middle-aged,Medium,5
202862,0,27,"Self Enquiry",1,30,Salaried,Female,3,4,Basic,3,Married,3,0,3,1,2,Executive,21564,Young,Medium,5
202863,0,31,"Company Invited",1,10,Salaried,Male,3,4,Basic,3,Divorced,6,0,3,0,2,Executive,20775,Middle-aged,Medium,5
202864,0,30,"Self Enquiry",1,10,"Small Business",Male,4,5,Standard,3,Divorced,3,0,2,1,3,"Senior Manager",30613,Middle-aged,Medium,7
202865,1,30,"Self Enquiry",1,32,"Large Business",Female,4,5,Basic,4,Divorced,7,0,3,0,3,Executive,21224,Middle-aged,Medium,7
202866,1,20,"Self Enquiry",2,9,"Large Business",Male,3,5,Basic,3,Single,3,0,3,1,2,Executive,21242,Young,Medium,5
202867,0,31,"Company Invited",3,29,Salaried,Female,4,4,Standard,5,Divorced,2,0,2,1,1,"Senior Manager",27090,Middle-aged,Medium,5
202868,0,58,"Self Enquiry",3,36,"Small Business",Male,3,5,"Super Deluxe",3,Married,5,0,3,0,1,AVP,32796,Senior,Medium,4
202870,0,31,"Company Invited",1,9,"Small Business",Female,3,4,Basic,3,Single,2,0,4,1,1,Executive,21242,Middle-aged,Medium,4
202871,0,61,"Company Invited",3,35,"Small Business",Female,4,5,Standard,5,Divorced,6,0,2,1,1,"Senior Manager",28944,Senior,Medium,5
202872,0,48,"Self Enquiry",1,9,"Small Business",Female,4,4,Deluxe,3,Married,7,0,2,0,2,Manager,23748,Senior,Medium,6
202874,0,36,"Self Enquiry",1,29,Salaried,Male,3,6,Basic,3,Unmarried,2,0,4,1,1,Executive,22908,Middle-aged,Medium,4
202875,0,55,"Self Enquiry",1,15,Salaried,Female,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,22458,Senior,Medium,4
202876,0,35,"Self Enquiry",1,9,Salaried,Male,4,5,Basic,3,Married,5,0,5,1,1,Executive,21446,Middle-aged,Medium,5
202877,0,47,"Self Enquiry",3,17,"Small Business",Female,4,5,Standard,3,Divorced,4,1,2,1,2,"Senior Manager",27749,Senior,Medium,6
202878,0,32,"Self Enquiry",1,16,Salaried,Male,3,4,Standard,4,Married,3,0,3,1,2,"Senior Manager",29326,Middle-aged,Medium,5
202879,1,34,"Self Enquiry",1,22,"Small Business",Male,3,4,Standard,3,Divorced,2,1,5,0,1,"Senior Manager",32288,Middle-aged,Medium,4
202880,1,34,"Self Enquiry",1,17,"Small Business",Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086,Middle-aged,Medium,4
202881,0,31,"Self Enquiry",3,14,"Small Business",Male,3,4,Basic,4,Unmarried,2,0,2,1,1,Executive,21661,Middle-aged,Medium,4
202882,0,36,"Self Enquiry",1,23,Salaried,Male,4,4,Standard,3,Divorced,6,1,2,0,2,"Senior Manager",26310,Middle-aged,Medium,6
202883,1,32,"Company Invited",1,27,Salaried,Male,4,4,Standard,3,Divorced,5,0,3,1,1,"Senior Manager",28502,Middle-aged,Medium,5
202884,1,35,"Company Invited",2,30,Salaried,Female,3,4,Standard,5,Married,2,1,3,1,1,"Senior Manager",28628,Middle-aged,Medium,4
202885,0,43,"Company Invited",1,12,Salaried,Male,4,4,Basic,3,Divorced,6,0,3,1,1,Executive,20771,Middle-aged,Medium,5
202886,0,37,"Company Invited",3,17,"Small Business",Male,3,4,Standard,3,Single,3,0,2,1,2,"Senior Manager",28658,Middle-aged,Medium,5
202887,1,23,"Company Invited",1,11,"Large Business",Male,3,5,Basic,3,Unmarried,7,0,5,1,1,Executive,22572,Young,Medium,4
202888,0,49,"Self Enquiry",3,9,"Small Business",Female,3,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,22729,Senior,Medium,4
202890,0,42,"Company Invited",3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,24908,Middle-aged,Medium,5
202891,0,36,"Self Enquiry",3,7,"Small Business",Male,3,4,Deluxe,3,Divorced,2,0,3,1,1,Manager,23395,Middle-aged,Medium,4
202892,0,41,"Self Enquiry",1,13,Salaried,Female,4,4,"Super Deluxe",3,Single,2,0,5,1,3,AVP,31915,Middle-aged,Medium,7
202893,0,40,"Company Invited",1,15,Salaried,Female,3,4,Basic,3,Divorced,3,0,2,0,1,Executive,22433,Middle-aged,Medium,4
202894,0,32,"Self Enquiry",3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,25260,Middle-aged,Medium,6
202895,0,43,"Self Enquiry",1,31,"Small Business",Male,3,4,Standard,5,Divorced,3,1,2,1,2,"Senior Manager",26084,Middle-aged,Medium,5
202896,0,46,"Self Enquiry",3,9,Salaried,Male,4,4,Deluxe,4,Divorced,2,0,5,1,1,Manager,23483,Senior,Medium,5
202897,1,27,"Company Invited",2,24,Salaried,Female,3,4,Basic,3,Married,2,1,5,0,2,Executive,21419,Young,Medium,5
202898,0,30,"Self Enquiry",1,26,"Large Business",Male,3,4,Deluxe,3,Married,6,0,5,0,1,Manager,22940,Middle-aged,Medium,4
202900,0,32,"Self Enquiry",3,14,Salaried,Male,3,5,Standard,3,Married,2,0,3,1,1,"Senior Manager",30235,Middle-aged,Medium,4
202901,1,19,"Company Invited",3,12,"Small Business",Male,4,4,Basic,4,Single,3,1,4,1,3,Executive,20556,Young,Medium,7
202902,0,41,"Company Invited",3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,1,1,"Senior Manager",29610,Middle-aged,Medium,4
202903,0,42,"Company Invited",1,9,Salaried,"Fe Male",4,5,Deluxe,3,Unmarried,4,1,2,0,1,Manager,25489,Middle-aged,Medium,5
202904,0,27,"Self Enquiry",3,36,"Small Business",Male,3,4,Deluxe,3,Married,7,0,5,1,1,Manager,22984,Young,Medium,4
202905,0,36,"Self Enquiry",3,7,"Small Business","Fe Male",4,4,Deluxe,3,Unmarried,3,0,4,0,3,Manager,23537,Middle-aged,Medium,7
202906,0,35,"Self Enquiry",3,28,Salaried,Male,4,3,Deluxe,3,Unmarried,3,0,3,1,1,Manager,24015,Middle-aged,Medium,5
202907,1,27,"Self Enquiry",1,31,"Large Business",Male,4,6,Basic,3,Single,3,1,3,1,3,Executive,21018,Young,Medium,7
202908,0,38,"Self Enquiry",1,7,"Large Business","Fe Male",3,4,Standard,3,Unmarried,6,0,5,1,2,"Senior Manager",26169,Middle-aged,Medium,5
202909,0,47,"Company Invited",1,25,"Small Business",Female,3,4,Standard,3,Divorced,7,0,3,1,1,"Senior Manager",29205,Senior,Medium,4
202911,0,38,"Company Invited",3,16,"Small Business",Male,4,4,Standard,4,Married,3,0,2,1,1,"Senior Manager",27512,Middle-aged,Medium,5
202912,0,53,"Self Enquiry",1,13,"Large Business",Male,4,4,Deluxe,5,Married,5,1,4,1,3,Manager,24255,Senior,Medium,7
202913,1,33,"Company Invited",3,18,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,3,1,2,Manager,23385,Middle-aged,Medium,5
202914,0,25,"Company Invited",3,31,"Small Business",Male,3,4,Basic,3,Divorced,2,0,4,0,2,Executive,21078,Young,Medium,5
202915,0,39,"Self Enquiry",1,17,"Small Business",Female,4,4,Deluxe,3,Divorced,5,0,3,1,3,Manager,28502,Middle-aged,Medium,7
202916,0,38,"Self Enquiry",1,7,Salaried,Female,4,4,Deluxe,4,Divorced,8,0,2,1,2,Manager,25125,Middle-aged,Medium,6
202918,0,25,"Self Enquiry",1,30,"Small Business",Male,3,3,Basic,3,Divorced,3,1,4,0,2,Executive,21403,Young,Medium,5
202919,0,27,"Self Enquiry",3,35,"Small Business",Male,4,4,Deluxe,4,Divorced,3,0,3,1,1,Manager,24950,Young,Medium,5
202920,0,25,"Self Enquiry",1,24,Salaried,Male,4,5,Basic,4,Divorced,3,0,3,1,2,Executive,20805,Young,Medium,6
202922,0,26,"Self Enquiry",3,20,"Small Business",Male,3,4,Basic,3,Divorced,3,0,3,1,1,Executive,20774,Young,Medium,4
202923,1,25,"Company Invited",1,14,Salaried,Female,3,4,Basic,3,Divorced,3,1,4,0,1,Executive,21564,Young,Medium,4
202924,1,31,"Company Invited",3,19,Salaried,Male,4,5,Basic,5,Divorced,3,0,5,1,1,Executive,20711,Middle-aged,Medium,5
202925,0,35,"Self Enquiry",1,7,Salaried,Male,3,5,Basic,3,Divorced,3,1,2,0,1,Executive,22300,Middle-aged,Medium,4
202926,1,32,"Self Enquiry",3,20,"Small Business",Male,3,4,Deluxe,5,Married,4,0,2,0,1,Manager,22911,Middle-aged,Medium,4
202927,0,36,"Self Enquiry",1,32,Salaried,Male,3,5,Deluxe,3,Unmarried,6,0,2,0,2,Manager,22359,Middle-aged,Medium,5
202928,0,32,"Self Enquiry",3,13,"Small Business",Male,4,3,Deluxe,3,Married,6,0,5,1,3,Manager,24138,Middle-aged,Medium,7
